scene_id,im_id,obj_id,score,R,t,time
5,64,1,1.0,0.6795396069025229 -0.5208741284420084 0.5166392019296859 0.6427750771486613 0.762172584811817 -0.07702695085362149 -0.35364689005743755 0.3844256667823465 0.8527313667689556,26.88356868381443 22.8779189667422 558.2698587634789,0.06559944152832031
5,70,1,1.0,0.9686340727788271 -0.009619980609653689 0.24830523358353077 0.011072157909528483 0.9999287888392504 -0.00445247905061523 -0.2482447187174953 0.007062097672759044 0.9686716091665596,5.1991898099842535 51.53664566388477 806.1469102453627,0.06242179870605469
5,81,1,1.0,0.9973375859788568 -0.06523214539758208 0.03259611634374767 0.0672070278257713 0.9957038825360198 -0.0636945344085513 -0.02830114846949545 0.0657156412851981 0.9974369651691192,-42.01539225737136 7.060310328821108 589.9052787088586,0.12989306449890137
5,81,1,0.001088924747942961,-0.8134723647744762 -0.03293129993909716 0.5806705100420917 -0.3933250559427789 0.7666150833704943 -0.5075398647559225 -0.42843682394937943 -0.6412619148469457 -0.6365728901319918,-217.9885240674504 -169.43400209956678 760.7914774633368,0.12989306449890137
5,86,1,1.0,0.9976511972277434 -0.06709863956967364 0.01377901440412913 0.06315569650765308 0.9789164421161826 0.194252303340856 -0.02652256904380472 -0.19292581974037 0.9808548217798712,-55.154505276098746 -11.5753908335118 600.1399194686145,0.10021543502807617
5,94,1,1.0,0.9742313839629128 -0.07014738827035133 0.21436546928214972 -0.00227578397184202 0.947302856982608 0.3203312628512898 -0.22553942295975932 -0.3125646190333084 0.9227325330882952,-48.31667463633499 -37.71975479813942 492.25403957391694,0.14908432960510254
5,94,1,0.0014236274943110892,0.857680658870754 0.06620482544717322 -0.5099027441449386 -0.20349375194821884 0.9544140753404675 -0.21836681458050644 0.47220141922390085 0.29105101593966276 0.8320547613008558,15.795433213741125 -3.2535044426255517 640.0491879739621,0.14908432960510254
5,100,1,1.0,-0.9825060726285897 -0.16942758681878575 -0.07730530429865232 -0.0888400104691078 0.7912365341766356 -0.6050224785278606 0.1636742795548318 -0.5875704551872138 -0.7924466483008792,-46.03676390594541 -59.7373519618352 656.5277209666777,0.19257760047912598
5,100,1,0.01126469120827906,0.9767984829384578 -0.20484937482892274 -0.062461647123069376 0.1133819303700671 0.7420877120083015 -0.6606439022286071 0.18168451115789863 0.6382339393345388 0.7480963688501847,-76.80897785220982 -33.28456872405043 647.0432754607066,0.19257760047912598
5,100,1,0.0027325743093563654,-0.9464789173505668 0.06173540945020724 0.316806562796471 0.12468300438455397 0.9752778857663508 0.18244778418155425 -0.29771094610131543 0.2121833753033752 -0.9307773137632475,651.4672230497855 -534.7686967775226 2091.926839711059,0.19257760047912598
5,107,1,1.0,-0.9958307230127336 0.009519029410267787 -0.0907224293271664 0.04323160293544377 0.9250067403251971 -0.37748319016955645 0.08032558503719953 -0.37983143423371357 -0.9215616539094884,-13.428777327824154 -70.44490515474966 621.6980384866738,0.0706183910369873
5,117,1,1.0,-0.9001114720226598 0.22306010636322549 0.3742238994003815 0.3168040427565636 0.9247741280548288 0.2107795307270814 -0.29905607572209225 0.3082807179011651 -0.9030661451654826,18.13614845728398 -49.39843153198817 432.03868813898026,0.20877456665039062
5,117,1,0.006133228848541884,0.9122312654851974 0.3662912146057594 -0.1834798745746048 -0.4035483997670106 0.7262583414051195 -0.556504726471366 -0.07058900280327068 0.5817040206515015 0.8103317993520416,-1.5352728146739514 -68.92824549543586 553.6719338697109,0.20877456665039062
5,117,1,0.0018200536606890426,0.8434222602025234 -0.037096262139371866 -0.5359689900825922 0.417235792101862 0.6737030001093413 0.6099496384397689 0.3384570649048394 -0.7380705487817272 0.5836939953751806,-665.9972453150186 -494.36805187441195 2045.1611926005974,0.20877456665039062
5,127,1,1.0,-0.9635750491724409 0.192934005739277 -0.18520149578695327 0.22876352837511138 0.9533202084028496 -0.19709852443922038 0.13852932071477808 -0.23228656801490905 -0.9627318305853179,54.99704016230863 -31.953641904394814 654.366884378034,0.09064102172851562
5,138,1,1.0,0.9862640078860054 -0.09560069129679567 0.1346989776212434 0.11026932318763112 0.9882324147058384 -0.10600646625753264 -0.12297960445689848 0.1194035273693471 0.9851998855762126,21.45188068238806 8.249046972690989 538.0889658781153,0.0859231948852539
5,149,1,1.0,-0.9934192164485959 -0.10505570914690639 0.04562409852587191 -0.10996009663259919 0.7633466558538478 -0.6365615917924186 0.032047426405365294 -0.6373893480223756 -0.7698751726665849,-30.127126012053665 1.5930302253224582 637.2251268108748,0.07628893852233887
5,171,1,1.0,-0.9752816114953274 -0.13699190831874816 -0.17337530197310347 0.03321646152355836 0.6848172864042594 -0.7279573826301645 0.2184546748479672 -0.7157223632785924 -0.6633393202124953,-43.056035466312736 -66.97297176612152 645.8462100532423,0.16623258590698242
5,171,1,0.003886367047749478,-0.32974786748926954 -0.7109914229078567 0.6210938257926416 -0.3598820043390474 0.7028809268220516 0.6135497906956553 -0.8727836426281078 -0.021203755828483106 -0.48764650506240387,16.5157253833396 -8.705451439620667 913.1354004336253,0.16623258590698242
5,188,1,1.0,0.9714951924408327 0.14242480882127656 0.1895053162752231 -0.14129227835710728 0.9897749812623287 -0.01954427138101549 -0.19035120998041288 -0.007788472210894968 0.9816851616275011,23.06892556352336 -70.25878978288475 510.31077156616163,0.23804640769958496
5,188,1,0.00930162477353364,0.9620112760934878 -0.26403726158523577 -0.06941634651542017 0.2714287725266187 0.8976834811926596 0.3471178316343329 -0.029338134120495844 -0.352772861893312 0.9352489410835653,-19.644619797465364 -3.6427772649525685 654.1181697952125,0.23804640769958496
5,188,1,0.008463099595152086,0.9957656452935972 -0.03238895387115634 -0.08603333842271864 0.04574701551025856 0.9863545327197503 0.15815165618831614 0.07973700662133042 -0.1614177544458332 0.9836596557370515,28.974746956502752 -79.31983323845299 573.01715742933,0.23804640769958496
5,195,1,1.0,-0.9965122686240969 0.027686288527784427 -0.07871955226760463 0.07968608163410998 0.59572345341074 -0.7992269361390323 0.02476745597468226 -0.8027122999455902 -0.595851941878688,50.88365658455362 -49.94598950076679 640.1683121536257,0.18526482582092285
5,195,1,0.038769200824741445,0.9813588415869943 -0.11886341455526556 -0.15101759076112878 0.12867706027161144 0.9900510706615996 0.05693058617014547 0.1427481635569746 -0.07530183372324582 0.9868903665752483,-35.435328096657415 -24.22338040436031 809.226344906484,0.18526482582092285
5,195,1,0.003841045562775313,0.9376505798291139 0.16293108579607077 -0.30702581557165476 -0.11802051141213235 0.980088982948237 0.15967700018947373 0.32692896634000645 -0.11348588804253984 0.9382102132161273,-27.15121173655527 -14.814232761459767 663.0566952196485,0.18526482582092285
5,208,1,1.0,-0.8673947375062476 -0.06832080544945848 0.49290834532314926 -0.1621235649664228 0.9752853380833901 -0.150114819395507 -0.47047031684161095 -0.21012086251085313 -0.8570337823613777,31.567897121671017 -19.518670613497065 723.3948136764471,0.0839388370513916
5,215,1,1.0,0.9358182732028576 -0.2470081043394591 0.2514580599826711 0.2513441651546478 0.9677775274174557 0.015256738461048535 -0.24712399758488623 0.048924981516425756 0.9677479403239682,8.229589841821209 -8.958494247230657 615.2823833339212,0.1392350196838379
5,215,1,0.00116474313594631,0.9895006802454301 -0.04690030831524032 0.13670685744967748 0.05488008608544191 0.996966108721829 -0.05519741127361531 -0.13370332810025903 0.06212036010833766 0.9890725357196635,2.6152608956254606 -13.936847550034615 747.8544509059749,0.1392350196838379
5,221,1,1.0,-0.9612613054663656 -0.20053601813804056 -0.18910845576662647 -0.01942927366224577 0.7336629070807731 -0.6792357779878412 0.2749530977058746 -0.6492488307291201 -0.7091380330082532,-23.672082084442884 -23.382782990822992 655.8165718889776,0.09699463844299316
5,239,1,1.0,-0.9755451599822127 0.07797294052731901 0.20550392059715614 -0.015846226872875756 0.9075799224019054 -0.4195802444668291 -0.21922713775710442 -0.41257593846281665 -0.8841496236906702,-68.24598933688476 -82.67397693297876 712.9528006464537,0.20871973037719727
5,239,1,0.017586263189039518,0.7164481745536193 -0.2606813242708946 -0.6471068384394953 0.17983797648419447 0.9652268706864953 -0.18972451164471574 0.6740625456089788 0.019553395641890098 0.7384154313975398,-80.90022275898144 -40.580922706661674 695.2999609292909,0.20871973037719727
5,239,1,0.007641215766039217,0.9825515149280012 0.17819932214231574 -0.05326839682878526 -0.18125332334079317 0.9816425596296908 -0.05937270333736461 0.041710349921903686 0.06799181356375189 0.9968136034373248,-34.65279670110728 -34.723451933877485 522.7341296720361,0.20871973037719727
5,247,1,1.0,-0.9936658120218523 0.11092094609470235 0.018022145721554594 0.08365914305260316 0.8372465861564204 -0.5403881028974681 -0.07502933961229362 -0.5354574658055266 -0.8412228601925096,-32.263007381810304 -91.20274111519423 675.046194234946,0.29766345024108887
5,247,1,0.018903483165667007,-0.9195272503322218 0.18020738840488792 -0.3492777305537145 -0.1868428111890254 0.5814095798625899 0.7918665697900048 0.34577362508358783 0.7934029226113907 -0.5009514972412579,-44.137603483124515 -51.414093819450834 447.7312982308472,0.29766345024108887
5,247,1,0.0014331004049642822,0.44779049653957936 -0.16030375752146675 0.8796512812093984 -0.04385997306261755 0.9786752368713432 0.2006765643959638 -0.8930621333209599 -0.12844253991306667 0.43121055178288115,-74.82878571719633 -91.50680576125619 785.3621160440546,0.29766345024108887
5,254,1,1.0,-0.9967668456579936 0.0751811662115214 0.0283486797591925 0.03819521520330059 0.7537693169636079 -0.6560281566669154 -0.07068932686471992 -0.6528243324595774 -0.7542038252462793,-2.151582439076821 -100.20237653304113 720.2328123475351,0.22777485847473145
5,254,1,0.01770360762896468,0.889794003194838 0.0015074344634162518 0.456359901305804 -0.3178217698626338 0.7196734144123487 0.61730016943903 -0.32749954882394533 -0.6943111004653538 0.6408401838919762,-7.170331848614991 -9.875751450253937 664.3784498378708,0.22777485847473145
5,254,1,0.013283128346599999,0.9774487412631787 -0.07120253301680288 0.1988068346285375 0.062449661200212 0.9967967080472229 0.04996361318197752 -0.2017275341122433 -0.036421451346845546 0.9787642616395344,-7.636860097087255 -25.753175918970193 769.395651603773,0.22777485847473145
5,280,1,1.0,-0.9932024455788688 -0.019200929441831778 0.11480516715167496 -0.09804105546030095 0.6696526946424861 -0.7361747211106121 -0.06274435066509512 -0.7424261531402482 -0.6669831733956926,30.473298319221346 -21.695812533630452 582.4696455552878,0.08168578147888184
5,290,1,1.0,-0.9667468116704259 -0.21175638128172408 -0.14338701862977465 -0.04732475150406357 0.6991354979192285 -0.7134212804818139 0.25131846334908403 -0.6829119932580636 -0.6859083316625871,-5.104335173827149 -45.33408473525051 694.8477434998811,0.19530034065246582
5,290,1,0.001478512531272668,0.9892294987051005 -0.0799089886817925 -0.12263585291222444 0.05650907934270119 0.9813695587353931 -0.183631460102402 0.13502489712455215 0.1747236180811081 0.975315300013873,-325.5351835876466 -269.2466044212633 1014.6453067898076,0.19530034065246582
5,290,1,0.001327111683826541,-0.24139675266039 0.025205446894800414 0.9700991151690902 0.1223493305247905 0.9924761671679247 0.004658210364580431 -0.9626828393220447 0.11981545413884852 -0.24266439340032445,-281.88279408335427 -218.33145329729453 858.3797556914359,0.19530034065246582
5,293,1,1.0,-0.9365311027104128 -0.2136397248794793 -0.2779704329770319 -0.012102614904244649 0.8121059838504695 -0.5833844338913582 0.35037554190967407 -0.5429934980712764 -0.7631481118916701,-14.973333286649055 -41.47719197503613 582.1016234707682,0.18050742149353027
5,293,1,0.0038861369940603684,0.8694943229329783 0.20932032447345053 0.44739761303526276 0.14221428127098593 0.7613251910015931 -0.6325812609846774 -0.47302718800286553 0.6136521452001263 0.6321995919813495,5.7479058697635645 -19.26191754636279 676.7186297479687,0.18050742149353027
5,293,1,0.003270010825322381,-0.6692414798348411 -0.3171106343171358 0.6719796777220691 -0.25872422862221867 0.9472156414849845 0.18932591489288214 -0.6965469224627369 -0.04715266831445182 -0.7159602018817228,-34.848604064319126 -66.00387043214299 676.5668985363388,0.18050742149353027
5,306,1,1.0,-0.7521033373414968 0.5415798566641209 0.3755420466678173 -0.015310171685312124 0.5553158155108014 -0.8314986131597217 -0.6588673376353916 -0.6311224951617909 -0.40936319753735384,-79.05425412406302 -80.28352738897266 782.9765094280799,0.16331720352172852
5,306,1,0.03046414002087638,0.5654195668722922 -0.42222733680401237 0.7085370769785733 -0.043790808644605494 0.8424585486340236 0.5369785460441658 -0.823640138941881 -0.33464558847958215 0.45785287116600354,14.35020650563534 -35.355981362950175 783.224817088903,0.16331720352172852
5,306,1,0.016794692055613545,-0.6615198746068696 -0.10540806368098864 0.742482724116283 0.02850261488334889 0.9858231674046695 0.16534897505892526 -0.7493857861241586 0.13054433239038082 -0.649137212641385,41.86195444111395 -182.21274877415823 799.5456406352588,0.16331720352172852
5,317,1,1.0,-0.9146064325111009 0.33450737517496626 0.2271560907457058 0.17878129228740486 0.8384374179855597 -0.5148397281191046 -0.362673852293438 -0.4302644675955271 -0.8266439165610396,-45.95554871703725 -94.71668680029472 689.8181488424406,0.10938835144042969
5,317,1,0.0019810411081959732,0.6650589922278303 -0.08349146812538127 0.742108962085199 -0.0814222624625999 0.9796998108159569 0.18319032688067907 -0.742338839097332 -0.1822565648678999 0.6447601046359636,-188.3091683309065 -130.48093248436717 551.1825431916003,0.10938835144042969
5,324,1,1.0,-0.9922497089078733 -0.06421033178512649 -0.10638396713924846 0.02487966876432933 0.7361426930925127 -0.6763689359282261 0.12174365385685602 -0.6737736776533703 -0.7288398411496413,-11.685879552706634 -117.3059231111087 811.0788016176073,0.14472556114196777
5,324,1,0.021204317204247668,0.981650327044256 0.05616906853497669 0.18222972083010594 -0.03975596058823461 0.994918223013587 -0.09250509776868074 -0.18649959520495477 0.08356294187855964 0.9788948542785321,-52.787989860439595 -79.4197079790755 619.2432511131595,0.14472556114196777
5,324,1,0.00445829636636137,0.2273661099089046 0.15432613092019332 -0.9615030407544717 0.048354484530980194 0.9843555503690189 0.16942843410552133 0.9726080895667252 -0.08501526788118208 0.2163467317443361,83.29498731680283 3.5281050428991376 886.8079755538347,0.14472556114196777
5,332,1,1.0,-0.9990143614920163 0.022198469991569388 0.03843869746404408 -0.008113383195573694 0.7600599526759397 -0.6498023094383165 -0.043640331641965076 -0.6494737071416219 -0.7591307036248092,23.9091684104401 -92.16682277151077 690.8514894919175,0.09439349174499512
5,332,1,0.06674050923367231,-0.05703348187477061 0.057665213767934445 -0.996705525752887 0.25420183924286155 0.9662664871190969 0.04135820107386751 0.9654680765674164 -0.2510055756185876 -0.06976814557944701,-1.3530657462232387 -93.65899091530025 675.4643629792429,0.09439349174499512
5,341,1,1.0,-0.8807906017319821 -0.2947077553647779 -0.3706146986136238 -0.057428445612580786 0.8434128769753105 -0.5341878813551952 0.47001052066431 -0.44922383939421956 -0.759794743720158,52.6203969093137 -71.79474382847728 638.5043931463273,0.17043089866638184
5,341,1,0.2742175984111468,-0.7144146406115204 -0.27577987937216275 -0.6430841153483636 -0.19218536443923176 0.9610463263772641 -0.19863218332416438 0.6728123861636851 -0.018314384790108287 -0.7395864224919816,53.50544298628405 -79.41906115809205 641.6316425090894,0.17043089866638184
5,341,1,0.1242447516641065,-0.3052933599008294 -0.027811266872807633 0.9518521407421385 -0.25669141101116566 0.9649760976183287 -0.05413548317322017 -0.9170089879131824 -0.2608594726289054 -0.30173970840147946,23.746654218340723 -78.52948536880164 661.1523033906009,0.17043089866638184
5,348,1,1.0,-0.9586137282400635 -0.20566373304495708 -0.19688105276968165 -0.05325311268628255 0.8088318546875815 -0.5856237160770296 0.27968522667260715 -0.5509024049254639 -0.7863095536927124,51.17807812264818 -58.8711263620092 642.7895498554448,0.1689152717590332
5,348,1,0.005676401650335736,0.9371280686700219 -0.23476082726798486 -0.2582214880509485 0.10931472015029159 0.9001480102010964 -0.4216442240674835 0.33142310551507753 0.3669072276631494 0.8692167804519673,-32.41282988855861 -68.37425533134258 820.1828819395257,0.1689152717590332
5,348,1,0.001934925304445015,0.4934718885146555 0.36599688081178866 -0.7890068304405361 -0.3415857367885597 0.9158175011424415 0.21118117582737114 0.7998779154773535 0.16530150585295836 0.5769495060179428,-22.072365056990908 -48.3469017972703 633.5051534724621,0.1689152717590332
5,353,1,1.0,-0.9737890237898826 -0.1803320024845172 -0.13861928446746344 -0.05930867313791067 0.7896711215485245 -0.610657024100203 0.2195846498209015 -0.5864297815358797 -0.7796683223594585,36.559482972044336 -48.32318248262253 633.2793386580078,0.0480802059173584
5,364,1,1.0,-0.9853051148150566 -0.15552273557786822 -0.0706152210055639 -0.029519781364707398 0.5622627517385779 -0.8264315945772776 0.16823321083385417 -0.81220273129665 -0.5585913623095093,-17.742683683647876 -56.46581400955913 616.3947875497537,0.1923835277557373
5,364,1,0.021674861339270893,-0.49932075870350406 0.2075037931003234 0.8412020897363103 0.40399640334559705 0.9146506239274864 0.014182462158670361 -0.7664631015329954 0.34692421650562055 -0.5405348295812052,-31.017188073731226 -88.57294097165453 732.4510533597798,0.1923835277557373
5,364,1,0.008943903220821146,0.7347480240635343 0.3696760562319248 0.5687573776080119 -0.364150117703145 0.9223524431923062 -0.12907618802075438 -0.5723111329613617 -0.11227459189858713 0.8123142145146102,-28.461675860880035 -61.097325766559464 649.0147611182421,0.1923835277557373
5,377,1,1.0,-0.9980097207517997 0.06294651283811456 0.0037860013782029175 0.017063911624006226 0.32736914098300596 -0.9447424349801048 -0.060707661831129515 -0.9427975297239437 -0.32779169870731484,-64.32649931902952 -75.37305841777568 679.0270165547643,0.1605360507965088
5,377,1,0.010475807284960954,0.9039810031819776 -0.04063527133273268 -0.4256373111110216 -0.10381208560742564 0.9448281618173399 -0.3106811798591978 0.4147787322994538 0.32503618161764986 0.8498882772879481,-56.55648089925328 -88.78858946309981 872.0729442754674,0.1605360507965088
5,377,1,0.004458110623060692,0.6987111337920642 -0.16008714794639306 -0.6972624015228398 -0.06309821208207733 0.9570531150465482 -0.2829628078241799 0.7126158622617472 0.2417052751639654 0.6586024543006641,-32.846178977475354 -70.18720340528064 712.7792870179752,0.1605360507965088
5,386,1,1.0,-0.9794135941826851 0.16956328450671995 0.10953220566321013 0.07498997782581066 0.8093960458211482 -0.5824556156779455 -0.18741802142760722 -0.5622511303291291 -0.8054490373001745,-53.43975027544394 -92.97860578686502 712.2020932461663,0.2614729404449463
5,386,1,0.053883651949206704,0.806102079968101 -0.5768999128677028 0.1318557059984055 -0.06918594811274908 0.12941127686576884 0.9891744163714058 -0.5877182498909158 -0.8064981165217984 0.0644053320149097,11.038014046714492 -62.81309217463115 904.2982735195217,0.2614729404449463
5,386,1,0.03792912417683181,0.645084268350266 0.40108123071632545 -0.6503846039798911 -0.2685444884127663 0.9158682760620369 0.29844456544939474 0.7153671396353956 -0.01786469339871649 0.6985203706833768,10.060703867524124 -57.20306703605687 734.8277195808888,0.2614729404449463
5,393,1,1.0,-0.9935761968236534 0.10574328424351301 0.040307554414034504 0.0944512519606143 0.9710724867573574 -0.21931070759531077 -0.062332191590840864 -0.21409479979737703 -0.974822093815689,-27.06201912862149 -107.95937491740116 742.8720157193289,0.2698073387145996
5,393,1,0.00526798979070562,0.6055198439814975 0.22186524215922618 -0.7642784393571829 0.11431438274574487 0.9261464514653497 0.35942311046397674 0.7875772599828428 -0.30500584381248924 0.5354376665851489,-2.3485635605171904 -83.16242861217046 890.1853724635322,0.2698073387145996
5,393,1,0.004247760475449586,0.4950199525804323 -0.5478952018042059 0.6743634734971897 -0.08167314984984586 0.743350523373132 0.6638972028819636 -0.8650345329181206 -0.38371975091310984 0.32322501391184094,-275.7076894122261 -194.7059630848196 1025.6890840086505,0.2698073387145996
5,409,1,1.0,-0.9933306405935325 -0.04232901446675342 -0.10724967595436298 0.03553073586874662 0.7725318105995769 -0.6339812051002502 0.10968958595358015 -0.6335636164948344 -0.7658755372691562,46.27262720069997 -91.75071999445962 732.7428800160593,0.2014775276184082
5,409,1,0.02322230300798976,0.7715306617410116 0.15105964167211808 -0.6179979147629611 0.2007701730969059 0.8639485974192482 0.46182697908627224 0.6036818496427694 -0.4803892231047705 0.6362345626706236,85.17820553767926 -258.34664822931296 873.0004091043767,0.2014775276184082
5,409,1,0.014563298188435788,0.5753018169032209 -0.1608218360261946 0.8019751595436211 -0.33893050544860903 0.8454719366645063 0.41267822427300355 -0.744415161011786 -0.5092283784020022 0.43189411513224396,-157.67816029663044 -56.955189523048915 507.73800428652356,0.2014775276184082
5,423,1,1.0,-0.9960437967253868 -0.07522539142106019 -0.04730640010003685 -0.010688439777226166 0.6298996296588675 -0.7766029962669158 0.08821854827645427 -0.7730249653414635 -0.6282116607472551,43.66180947557551 -69.49287603292399 696.8735749122498,0.1847841739654541
5,423,1,0.0016303499838463346,-0.9739304973237962 0.22399140429734546 -0.035878087790824215 0.2267859591679293 0.9650721775829596 -0.1311633362627225 0.005245484429991157 -0.1358806198697549 -0.9907113313356751,-224.83066106357126 -81.46649523096286 725.6763646331336,0.1847841739654541
5,423,1,0.0010303396927682977,0.6763034575859456 0.3429999215131077 -0.651893156199156 -0.34559819264403263 0.9292768290904287 0.13040883465784078 0.6505194251507586 0.13709715080059073 0.7470132855203359,-26.01909898389709 -27.741283420074335 870.4052754698423,0.1847841739654541
5,436,1,1.0,-0.8374601510930009 0.5385904911806589 -0.09263248966245363 0.3545789265523076 0.40651704012766465 -0.8420318764339364 -0.4158536764010886 -0.738013671211868 -0.5314146600613117,-19.475973166570395 -88.12515596537914 739.3950072404729,0.21508526802062988
5,436,1,0.15958867696791776,-0.49551668649355 -0.487183936118031 -0.7191071031459743 -0.5542031445366447 0.8148086824705553 -0.17013431622189512 0.6688214171153221 0.314227025189017 -0.6737501678283376,-6.209619707439717 -51.5220566444218 544.0960182481064,0.21508526802062988
5,436,1,0.08621494082088636,0.5259786204668744 -0.6229489084417692 0.5790346693272966 -0.5144863081971915 0.3090751250133659 0.7998602414019568 -0.6772372770967262 -0.7186147956792849 -0.15793177622451915,-26.700003141369834 -81.83980374955888 839.2889171449822,0.21508526802062988
5,450,1,1.0,-0.9617307019324 0.1638983167941667 -0.21957094232309576 0.26806148422786047 0.7287126812451884 -0.6301752683706381 0.056719464332535816 -0.6649174158829714 -0.7447601845032682,-85.82550694799355 -121.01227119370373 917.1021481226311,0.2635681629180908
5,450,1,0.07612111519683443,-0.32373059387504005 -0.10793805389948 0.9399722757133353 0.5614117151118877 0.7777646263873637 0.2826642391171058 -0.7615874137119403 0.6192185094624648 -0.19118851642983362,-43.43536664371243 -64.99638729449953 462.1043961417713,0.2635681629180908
5,450,1,0.014486110265783768,0.6309170955539669 0.08547373887338411 -0.771127653829605 0.5276040313410799 0.6814514071770146 0.5072060387742908 0.5688388213284914 -0.7268550196699967 0.38484305337389346,0.06788039990994044 -38.708551090721826 794.8677755073535,0.2635681629180908
5,458,1,1.0,-0.9656504195559736 0.08564380333916696 0.2453251029979894 0.16120864692719317 0.9379172083681835 0.3071206316787205 -0.2037916567656183 0.33611969474643233 -0.9195066674235101,-49.88242145698711 -93.346303041686 624.9668736936853,0.2569606304168701
5,458,1,0.020137116113560765,0.8805383460115889 0.23166606261963418 -0.4135009753718738 0.037390069566837894 0.8357410508442794 0.5478493211016022 0.47249783481087215 -0.49786316530148644 0.7272400324067855,-66.56851413126682 -78.53324260884669 632.8286320284335,0.2569606304168701
5,458,1,0.015857025313975884,0.539819538785278 -0.17846543442643228 -0.8226450961749145 0.5779131171950171 0.7891387567592323 0.2080299294679293 0.612054976713357 -0.5877160124545511 0.5291300352322988,-71.12103301577025 -155.72755316370444 1017.5845337196675,0.2569606304168701
5,463,1,1.0,0.13689418572226325 0.9824503056133788 0.12669403662215922 -0.7551782120025307 0.18627529238392665 -0.628496128519455 -0.6410661822558565 -0.009639110304439591 0.7674250696455253,-32.58407569535869 -76.72217141087238 578.085715850306,0.2873365879058838
5,463,1,0.003743681574959985,-0.6323973961413069 0.2790191762218375 -0.7226491767477372 -0.11658070002970285 0.8879735905317677 0.44487283902111296 0.7658214372386551 0.36558337191208223 -0.529023935608884,-104.40981433613952 -53.52805272754497 699.7580813515132,0.2873365879058838
5,463,1,0.002130121886679297,-0.014250748040287115 0.10951242384705012 -0.9938832653805154 0.581210358481504 0.8097233093997492 0.0808868432349728 0.8136285610609386 -0.5765025509378616 -0.07518891798692573,54.94758414811257 -58.70983404434224 660.3438983948851,0.2873365879058838
5,468,1,1.0,-0.7823238986557397 0.573267556032029 0.24358494779675607 0.30515234102890754 0.6936686604463129 -0.6524613691853294 -0.543002178961246 -0.4361056050037444 -0.7176075075747583,-15.426073047182667 -104.89376989040879 783.527169571284,0.19711565971374512
5,468,1,0.02650837235912673,0.7016024145803506 0.2691088128403509 -0.6597988319985713 -0.6271456783310327 0.6727967148515784 -0.39247022643206014 0.3382932899212318 0.6891480445713976 0.6408062286352159,59.512590104297 -50.92284983643323 594.1399015222567,0.19711565971374512
5,468,1,0.022278958256583162,-0.17324826652936973 0.3120328526715185 -0.9341416043610535 -0.09002948875071973 0.9394957556054304 0.3305184054703541 0.9807546733510133 0.14136203186519297 -0.13467385287089575,57.079936744778905 -79.95512976153188 915.4244378814143,0.19711565971374512
